,place_id,review_id_hash,rating,published_at_date,english_review,sentiment
397666,ChIJbaspY1NYei4R5C-7gvNiB18,a5eb17c0499f95b090edbda2a88302e1,1,2024-04-12,"Just an ordinary place, the price of food and drinks doesnt match the shape of the food. Onion rings are 25k but you get 5 bombay seeds, imagine :)) the fries are really dry too, huhuuu, thats a shame",0
414624,ChIJC59IsXFbei4RxvU48WOGPbI,338d62c2410791b5305a3ca3af560d5f,3,2023-05-12,"Great coffee, delicious food and snacks, relaxed atmosphere...",0
149662,ChIJr54uMjvvaS4RbTmSvrsuEzg,236129bac76206b49b17276186e97167,1,2024-05-07,"Ive been waiting for an hour and then asked more than twice and always answered just a moment, sir until finally it was explained to the input section and the cashier that the food had not been made yet and finally it was cancelled, there was no apology at all from the waiter....",0
77175,ChIJr_--Hwj2aS4RY35zynaSNsM,1793b9697b3a508f467e80fa8ac9efe9,3,2023-12-10,123200,0
208727,ChIJCRveOKWZZS4RggeMPRf8fak,b36a0dfd8bb56c5ebd254b74a4c69265,1,2023-07-15,"Miss, the waitress has bad service",0
113488,ChIJJRLOZuqNQS4R3k2CxChx_Vk,4da6fa770d336953536b90ab44b39663,3,2023-05-10,"Only one floor, the place is not spacious enough & cold indoors, the Korean concept doesnt really feel like it. Toilet having to take off sandals/shoes feels inconvenient for me. Ordered beef stir fry, nothing special for the taste. Tteokbokki & odeng quite good. For the price its still ok",0
410864,ChIJw3JhS5r5ei4RtUbXwMkLFLI,2eb61d8343384e61f06b54e66efedf21,1,2023-07-12,lama,0
406722,ChIJB4c4wt9Zei4Rj0ip9kvlzyY,5118f00b4597bd00b2716de6d5c4d6b0,1,2024-04-12,"the service is not friendly at all, we have been waiting for our order for up to 1 hour with no action, the cashier and waiter are really not friendly, there is no solution for us who have no service, there is no apology from the service staff, we are also customers, we pay too, in fact serve newly arrived guests. not very friendly and not recommended for the employees!!",0
91191,ChIJtytFgNuNaS4RukyqnzaniJA,698df667a1673b07b34b2edfb8799efa,1,2024-03-10,The employee service is very bad. I will never mock this place again..,0
81384,ChIJg8JASsT1aS4ROK7bOKz3YPk,e1516afb05dcb487688cbd1066027d20,2,2024-03-10,"lots of promotions, lots of people buying, only 1 server so its taking a long time",0
66547,ChIJH7U5Jx_1aS4RMj_UikMK61o,63256cc96d157f8ed2f9dc34df9fd0bb,1,2024-03-10,The service is terrible... It takes a long time to work...,0
208768,ChIJ96eE_jBIaC4RkeZYStdFt-0,b0f685e8f280cb86250c4606869b12fb,3,2023-05-15,Reasonable...,0
453159,ChIJG2DobINZei4Rzr7IZd4UqlM,d0d0ee63f8580ccda72b91f245faac26,1,2024-02-14,Minus service.,0
346944,ChIJm2TrZ1u-eS4RLuKEVzww2tQ,5425991cfd66804e91ecb0c0d4ec36a3,1,2023-11-14,"Great, but expensive",0
239783,ChIJl5_tqwcjei4R3q3-9WBFoSs,bde4b3df3a354533e704864ac377ab52,1,2023-05-14,"My friend and I had an experience of not wearing one and we will never forget it. The ladies and gentlemen who were guarding the restaurant that day, if the restaurant wanted to close, sis, we would be reprimanded in a good manner. We will also understand why. Even though on maps it closes at 22.00, the position my friend and I paid for was still at 20.00. But all the lights immediately turned off. And on my bicycle there was writing written on restaurant note paper, the contents of which were very inappropriate to read. If you want to open a business, sir/maam/have a restaurant with sincere intentions, provide the best service, if you want to sell well, improve your marketing. Hopefully in the future no one will feel like my friends and I experienced. Good luck always !",0
311968,ChIJuSrMP7Fh1i0RAavXfDr0Ne4,ab5470318d76d6e36616f885027e0487,3,2023-05-12,I just ordered regular black coffee for almost half an hour even though the atmosphere wasnt too busy. I reduced the winrate,0
87128,ChIJneF-WjT1aS4RymEdX_1Sg-k,209b334d0d20c4234cf1a7a3c964179c,2,2024-04-10,"The goat satay that was served wasnt delicious, it seemed like it hadnt been fresh for a long time, and the Lamb Soup also had very fishy meat, no more, sorry.",0
237378,ChIJm3p_Nkahei4RPTAd-xmxFqk,271f9508fe98ac08501fbfb1048a31b0,1,2024-04-14,I paid a lot of money but the service wasnt good/unfriendly,0
281009,ChIJAY6Tns0lcC4RJcWMjLoTA1U,e901acda3fb8ed66d7f12ed230e8d463,1,2023-05-11,"The service is not friendly. I sat for 20 minutes but wasnt asked what menu I wanted to order. I want to pay, I dont want to beg. Understand !!!!",0
183330,ChIJL9e_uOLgaC4RujNS2sISsow,b993a93d3896c9852925526f76cc5d2b,2,2024-05-07,Ordered Avocado float for take away but there wasnt any float,0
122941,ChIJ8aTOi9aNQS4R213K00zI1Vs,b88ca34f1252a7e39e4c5a68bcfe9e82,1,2023-05-10,Iya,0
247359,ChIJ1SbLKEK1ei4R52OVfqDAb1E,88963ce0f297bc326a20e705a4ce7aa4,3,2023-05-14,Delicious and Cheap...,0
222854,ChIJzVWdBw4Vei4RrFhEWqQTwPY,6be07e74ade08a3a8cc028ac0a7b36e3,3,2024-04-15,"The food is ok, but the cooking process takes a really, really long time. The 6 of us ate, arrived at 9 in the morning (it shouldnt have been busy because it only opened at 9), but until 10.28 WIB the order had not yet arrived. 10.28 WIB the fried shrimp just arrived & still have to wait for the carp which hasnt finished processing. Its really very disappointing. Hopefully there will be improvements in the future. Thanks",0
270559,ChIJCa_FfDLrei4RXWvLg9zRtUc,60996980552092c17f5744756d6adbf3,3,2022-05-14,Near Delicious Affordable,0
187809,ChIJa3Gcn1lSaC4RkJWC28N8Eqs,96720a438438f5ab084749bfebc47807,1,2023-11-14,"The service took a long time to wait for food, up to more than an hour, the fried rice had no taste, at least there was a taste of salt, I can already imagine wanting delicious nasgor but there was no taste, then the price didnt match the menu list listed, at least change it on the list the menu.",0
21720,ChIJjf-E2_bzaS4RGxXHS1D2HfQ,4d958f107c8aa88b837e3396448707a1,1,2024-01-13,Food,0
13259,ChIJrX4y4ET1aS4RtomEEmAVNeg,118e82db97f7d89b03d79bb9c9853d5a,2,2023-05-13,"The staff was busy talking, then my order was wrong, which was really annoying, Usually I buy here, its just delicious, Today had a bad experience, I bought it here",0
233857,ChIJQ733Q3G_by4RaEA2mCYoZZY,1ac43bb039129eb81e08a0c24c1ea4a6,2,2023-05-14,"Maybe if the place was clean and not dirty, you would definitely feel at home",0
7900,ChIJr4xATlz3aS4R4Sqhj38XmLk,6a9836f884884e3b42238eaefb4c5e9d,3,2024-05-06,"Try the beef Yakiniku menu, it tastes really salty, and the beef is tough, like old beef. As for the drink, the choco shortcake latte is also not very tasty, its annoying",0
339889,ChIJU_1aaZ3m2S0Rls2nJztthxA,1f786aea55a666322d606d26c4ed84f4,3,2023-05-14,"I wanted a burger, so I came here and bought a chicken burger package, after a long time I bought another... whats really unfortunate here is that the burger is only cucumber and tomato, theres no lettuce, thats all for the vegetables.",0
92735,ChIJDei1Oo31aS4RfYyHp71-5uY,449683d472e05bccee5135b99e3ac867,3,2021-05-10,"The iced mochin is delicious, but unfortunately the location is less strategic",0
452651,ChIJazf6at9Zei4RHYg6TzucRGE,5c22094221305a623a69e4989400cbfc,2,2024-01-14,"How come the donuts are not dry as usual, brown in color because they are burnt so they have a bitter taste. Its a bit tricky again. Usually soft, yellowish color... Savory taste... Disappointing... Moreover, I bought it for my sons birthday...",0
435042,ChIJ15YTxhH5ei4R-1FnFrhyIqI,6abeb12d4a4444c05eca119e02c68d18,1,2023-05-12,"This is the first time trying this ice and it looks like it will be the last too. At first a friend told me that this ice was delicious, and tonight (Sunday 13/11/2022) I tried it, it turned out the amount wasnt right, it was too sweet, it made me nervous, the service and the condition of the shophouse were also bad, the parking space was narrow, at first there was 3 people were joking in front of the shop, I thought all the employees worked there, it turned out that 1 was working, 2 of his friends were sitting, whats worse, I waited there for quite a long time and wasnt given a seat, and again, they Im having fun joking and laughing, even the lady who is preparing my drink joins in from inside, its enough to make the customers uncomfortable, for me this kind of situation is worse than the ice cendol seller on the side of the road who smiles when you buy it straight away... this is boro boro smile, just serve while joking, not focused and not professional. In my opinion, employees like this should not be recruited, it makes the image of the product name bad. This is the first time I intend to look for reviews just to express my discomfort with a product just because of bad service, Ive never had this before... for new students, I dont think this is a recommended drink!!!",0
353046,ChIJ_wwuu9B91y0RpK5UBu1qFLM,bb93a6ffafab75e884ff75123c79eb36,1,2023-08-14,"The service is very unsupportive, Dirty place Limited menu",0
247503,ChIJVYmKEaaBcC4RhIggydCtWq4,61b2e3b7cee19a49b491a5a289b71d66,1,2023-06-14,The prices for food and drinks are outrageous.,0
292525,ChIJfeL9_GdBeC4RLwgxgzpXiTM,10c6c07f5b28460f85ff123fe735ffb6,1,2024-04-21,The menu doesnt match what I ordered for the spicy honey chicken with thick flour and there isnt any chicken,0
298014,ChIJrc_GudmAeC4Rd42l93uEghY,d996a92f43a92cb14cddc7cf15377b9c,3,2024-04-21,"The waiter at the cashier is not friendly, sullen,",0
93380,ChIJ0-iSaOIhai4R8_v-XXZhyBw,f54ee6245825351ca80b4534d9df56d2,3,2024-04-19,"I dont know if Ill come here again or not The food is not fresh like some other branches Then asked for Rica chicken and served it with oyster sauce Ask for lemonade with lime When she was called, she asked, she answered: yes, thats right, sis I want to make fun of being called a priuk person who doesnt understand what sis... sis Finally he answered that there werent any lemons In my opinion, this is really bad... playing changing menus without confirmation Even though it doesnt feel good, at least there are ethics, its better. Come on, lets fix this so people dont get bored of coming here",0
241411,ChIJZf6xP3-JcC4RYBIhL2relnA,737a02b941062e59a78563d4ca4786fc,1,2023-05-14,not enough,0
125427,ChIJKfaJz2sHQi4Ra-lf9KB97n0,ac4ab0337a77870e10eab3d83cc4a9e0,1,2023-08-10,"The place smells of urine, the drinks arent any good even though the ones ordered are TOP hahaha",0
330431,ChIJd6-a0QP71y0REWb4ev-JsrA,3c25e4070223f8f4492a0c009eee170c,1,2024-03-14,"Dieser Ort existiert nicht mehr!! Wir waren heute dort und der Laden war komplett leer geraumt. Schade, dass die Google-Angaben nicht aktualisiert werden!",0
366494,ChIJJ7Irssf71y0RcHFjWMM3Cm8,c69d8383955ee164a4153f5f4edb9bf0,3,2020-05-14,The ice is not solid ice,0
348936,ChIJhXT13gGfeC4RBB1C4XUF3EA,3cb1b223ac23204bfd59ebff1c90f859,3,2021-05-14,how much bro per hour?,0
17521,ChIJD0GGnUjyaS4RyweC8oBeiio,aa616255c8496bda6d79c0ed0906242f,1,2024-04-29,making the event too easy. Management is clear... the place is ok but there is no generator for a place this big. Basically the management is really bad. Hospitality is really bad. Everything is bad here,0
356906,ChIJ783yzw_71y0Rl_ClETjn_as,bf0bdb2c2d9db36263544df2623a8df1,1,2023-05-14,"Ive been a regular at the marina for a long time. Ill definitely stop by this cafe and order food, but this time there was a staff member who was unpleasant when we ordered, didnt accept it (ignored it), didnt say what order we had just chosen. Pity other visitors who are treated the same way.",0
335251,ChIJD3oi4A2_eS4RmUEeSXF4RRU,98c837696d7abe39b445651e21365a12,1,2021-05-14,"The service was not satisfactory, the wait took a really long time",0
21435,ChIJwYcHekL3aS4RstwNsJXQWyE,4a604645fd75b5fd75ddd6062058bc42,1,2024-02-13,"First of all, Im disappointed with the customer service here. Ive ordered food and drinks and Ive paid because the system doesnt open the bill, I just have to wait for the food to be delivered to my table. About 10 minutes of waiting at my table, a group of people came, then they were already looking at my seat, and it wasnt long before one of the waitresses came to me and asked, Brother, can you move to the bar table for one person? Because they wanted to use the table, they were busy. Even though the situation next to me was the same, 2 people were using a table for 4 people. But because the tables are individual, they can be separated or combined. I automatically just looked at the waitress who was speechless because I was in shock for the first time experiencing something like this. After getting my reaction, which already made my face uncomfortable, the waitress thought, she asked the person next door to borrow a separate table, so I moved there so that the table I was at earlier could be shared with the people who had just arrived earlier. The food is delicious but in my opinion its useless if the service for dine-in is like that! Ive already done it, Ive paid and Ive been treated like that? Disappointing!",0
305046,ChIJ1Sunr28FeS4RBVA_o_X3PuA,7680ede3f8bbc19e7f252bf5ddddef5d,3,2023-09-12,"The taste of the spices is bland As for the ginger and spices, dont boil them so the taste is strong",0
116288,ChIJ459sodT7aS4R0zBY_dHvtpk,6f9b003486c2b31241a96d2202605330,3,2024-05-03,"Feels OK. Actually, I dont know whether this is only at Popeyes Bintaro or at all Popeyes, but its true that whats in the photo doesnt match reality. Especially in terms of size, for some reason everything is mini. Very different from the photo. Whats worse is that the mashed potato is already a small glass, not even 1/3 full and runny. The grilled and sweet and spicy grilled chicken is also small, not the same as the photo. Honestly, its like customer fraud in my opinion. Put it in for Popeyes. Oh yes, there are also a few servants, so if it gets a little busy, they get messy inside. Sometimes speaks harshly. If you expect friendly service, dont come here. Very far from competitors like McD or KFC. Especially wingstop heheheh",0
17540,ChIJD0GGnUjyaS4RyweC8oBeiio,b5d79deb8955ca419c88a107262e78d0,1,2024-04-13,"The first time I came here, the waiters were not very friendly, the one who was serving the menu also even complained sorry, Im tired, bro at the customers table, waiting for food and drink for up to 1 hour, finally he arrived and he said pleasantly, Its finished bro, sorry I forgot to tell you. .  I swear, I got so angry when I wanted to order again, people said,  Ive closed orders for food, you can only order drinks..  Oh my God, dont go there anymore!!!!",0
370558,ChIJdYZ6pgKH1y0RaTjB2nm7N0g,d6bffc7dba9328ad658d1c2e6f6b7aa9,1,2024-02-14,Everyone was selling food,0
54293,ChIJleJWIf30aS4RBmFWRKU9DHw,166cb9eaa5d27e4c73d8090746036984,1,2024-03-10,lebih utamakan dine in daripada take away,0
244111,ChIJAcR4-8sSZS4R_4yScBcjCvk,8dfb8fd1fc4014a2868ca70578fc10fa,3,2022-05-14,"Good,,",0
232878,ChIJHWB1rxepei4RpTiXOI5Geig,f667586ee4b1db8237d6fc59e6ad3dfe,3,2024-05-07,"Good food, poor service, need more staff",0
341158,ChIJLWaIwT2_eS4R-64L6MScrr8,664c616bdb7caab4af35e375c0e9f2a0,3,2024-04-16,"Please improve the service, maybe you can add more crew",0
456669,ChIJZWQVAE5Xei4RnTMaCt5qvKI,be02f48c44fdd4f4b9b3d4083c047910,1,2024-01-14,The service is not professional.. just because online orders continue to be made last but not according to the order..,0
117587,ChIJzT0uiuIGQi4R20HtaIWqeDM,4012c0b870c62cfc6e600558ecd6a406,1,2024-04-19,"The restaurant is delicious, comfortable, the food is traditional, very suitable for culinary fans and traditional food hunters who are always updated on food. Vegetarian options: Gado2, Karedok, Asinan Betawi, Ketoprak etc",0
188356,ChIJ493-FR_naC4Rr3LYXVTalmU,6a33655115688551e05cec2566806a36,3,2024-04-14,"Ive had bukber twice here, and from the beginning to the last one, it was not satisfying. Im really sorry, but the RSV and the number of pax are quite large, but they are given a LITTLE space. And for service, wow, why are you so bitchy? Just ask about the food that hasnt arrived yet. Very bitchy even though I asked, I tried to be as friendly as possible. Its really great that with such a good view the service should be able to make the customers comfortable, even though we pay there we also pay but why is it so highly rated hahaha",0
393363,ChIJjW_cAChnei4RCjwsWtVlQbE,f8a472224e65a2cc4e69313190bc91dc,1,2023-05-12,"The salad solo is still really delicious. Solo lettuce should also use eggs, right? There are no eggs here. The only thing thats a lot is the sauce. The vegetables are still very raw and its difficult to eat them",0
436682,ChIJQVO5C7D3ei4RINvlH_HS_j4,fb69dcc243bb74f450128cdca841b188,1,2020-05-12,"Rung knows Rene, the teacher passing by in Unekke stopped by because of maps.e",0
430911,ChIJa-SLzV9Zei4R9jNcz-TpkQg,0b9fd8a685c65e5dcd978f7d8483b357,3,2021-05-12,"A place selling young coconut ice with a very complete menu. Starting from pure young coconut to various flavors. The place is on the side of the road. Unfortunately, when I packed it home, most of the coconut ice was old and hard :(",0
8785,ChIJ0Zz5eebxaS4RPnG08Ga4ZLU,185c9739654d379fdf350ac6419e0c84,1,2023-07-13,It took a long time... 40 minutes before the order was finished.. Its not clear,0
410625,ChIJvwnlXR9fei4RvTZRg2PNbp8,f76ed56cdd47ee7c1f8b8a885d3013bf,1,2024-04-12,"The food is still okay, but maybe the coffee could be reviewed again... bought it late but it didnt taste good, it was so sweet that I had to ask for more water. The location is still okay but the plugs are minimal and you can borrow an old cable. The bathroom is 0/10 dirty, smells of urine from a tub that hasnt been cleaned and the water doesnt work... the toilet still has traces of someone from where the tub went. Please review again for the toilet, the customer wants to go to the toilet and has to go to the gas station in front of him. The prayer room is also really musty...",0
165548,ChIJ_f9Lvsy1aS4R0nq8ZcnVB3o,4e8ec8471e83faebf330955e376a7ff6,2,2024-04-20,"I ordered iced coffee and asked for it to be sweet but what came was not sweet at all, I ordered chicken penyet, the chicken was hard, the first delivery found that the tempe fell but replaced it with a new one, many of the chairs were broken, very dangerous for those with small children",0
21342,ChIJtyh5S2rzaS4RmXJW1zwhnT4,7da0d994bbb51815fae460b973a3bb23,1,2024-01-13,"nice place, good food, good drinks but the waiters are not good and not friendly... please pay attention, especially the cashiers... its just a shame the quality of the venue and menu is already ok.",0
339706,ChIJyS7cyu771y0R1TMWFsXxIE8,79bd7039bc23f65706c55151e3acc298,1,2023-12-14,"Very limited food, slow serving, sometimes forget to serve the menu which I already ordered",0
285351,ChIJn8SiXHOwcC4RcGlGZGH0BX4,80b330f48494ab9cad2469669b57045b,3,2020-05-11,The taste of the food is decent,0
308078,ChIJf8cXz4j71y0RBZ5f-vfPc_k,6af94d76f7d371e360ed87c00f6b41b1,1,2023-05-12,"The coffee took a really long time, waited 1 hour haha. Drink it in just a few minutes. Im running out of time waiting in vain",0
196548,ChIJY7m-P3qzaS4RdyiQwLVuw3M,187f39a6af4be316de43450d3f00b456,1,2024-01-14,"I ordered a chocolate latte and it wasnt hot at all, I dont know what kind of training the new barista is in, but I was given a chocolate latte that failed, maybe the result he made several times, the food is so far so good, I like it, its delicious, please pay attention to the barista again. , one more thing, how come in the new year there is no stock of iced drinks, with the reason that the ice is out, I dont think thats an excuse, rather than the restaurant giving an excuse to the customer.",0
464188,ChIJZRtcamdXei4R7aZX4prvfDk,8a1c539f6e54fa14b4aca98dcd55cc24,1,2024-05-12,"Not properly coordinated, the remaining dirty plates and glasses left by previous customers were not cleaned up. Just ordering Esteh took too long, the reason was the queue. A place where toys are usually fought over, People who cant wait should never come here.. Its enough just to be curious. I dont want to come here anymore.. hahaha",0
208156,ChIJ4elzMwrFaC4RNnbAiZ8kU5Q,55e2cbc48fad57d912ce8c5c3fab34aa,3,2024-04-17,"First time here, the restaurant was delicious, but it took a long time to order and after it was ready it turned out to be burnt. The child ate it because we were having a reunion, after looking at it it turned out it was burnt If you know its burnt from the start, you wont eat it",0
410401,ChIJlwYYLapXei4RCX9AOF7oF-8,508abae182cf278fcdd163d62c5297c3,3,2024-04-21,"ordered free-range chicken soup but it was far from expectations.. the soup was more like godhog noodle soup but without noodles.. the taste was exactly the same as godhog noodle, only the contents were different When you order, write and order, when you give the order, you tell the boss to make sure you have everything, right? the boss answered confidently, there was everything... after a while the one from the kitchen came back and said there was no order... hmm, maybe his coordination could be improved again the place is clean, one set service, middle up prices.. parking is ok, paid.. the location is next to bakmie jowo too, different brand.. the taste is typical of Bantul style bakmie jowo recommended for tourists, less recommended for warlok",0
361761,ChIJvb3F_kb51y0Rs1-YuwrwsWQ,4efd391937f9b574f7938f94de6ae121,3,2020-05-14,Reasonable,0
214643,ChIJr4MX8t7laC4RBcw0niBrLP0,b78ef1e6dbdb3a98841be787c16a0b03,3,2023-05-15,"Its delicious, if possible, clean the table before opening",0
56261,ChIJDW5llTL0aS4RFLrze23vzSw,3272517236677e779cafb17811e64db5,1,2023-05-10,Really long service,0
457503,ChIJ-W63wqhXei4R6T2oi1_I98Y,da6b2d1ddc9eb6d7c4a998b5ee415715,3,2023-05-14,"Every time I come here, how come it never opens? even though its very quiet",0
45782,ChIJK7TDEVHzaS4RzTMiLuqSzZY,3c655d6c8ef1aaf8142efd2c94088211,3,2021-05-13,Tempat nya keren,0
357243,ChIJ369WDeHc1i0R9zu8rl--PJ4,f18336bc4a769b3da15185e64ea0c06f,1,2023-05-14,"Please help the employees (who are waving a bit) when serving, dont use emotion After delivering ice for me, he took the tray so roughly that he made a sleeeek sound. And no one said thanks or anything like that",0
132555,ChIJkwMnu7v-aS4RGNyS6cQXxBw,855aa20c8cbad01839a7f9c8c1eb7d96,1,2024-03-10,The fried rice must be evaluated again (The rice tastes good) The boiled noodles are delicious.,0
208703,ChIJCRveOKWZZS4RggeMPRf8fak,9892704dfa7eb37abf9ea3d4baa65405,1,2024-05-11,"Come and bring a hungry child when its busy. Wait for food 1 hour. It turns out there was only 1 person in the kitchen. When customers order, they should be told that at the restaurant the queue for orders is long and there are limited employees, the consequence is that orders will take a long time to be served, so that customers can have the option to continue dine in or go back to another restaurant. Just make it annoying. Unimpressive first experience",0
58621,ChIJn_Ubvi_1aS4RHbPYZYF9RdU,4fb1b39901b51e440f3f82dc144ba852,1,2023-07-10,This is the first time there is a cafe that is more concerned with owner satisfaction than customer satisfaction. Disappointed with the service.,0
151158,ChIJhTxepDH5aS4RFYQtZTwJiME,28deef9aa540a20c7c597f549bcab6cf,1,2021-05-14,Wrong place. I was in Nasi Campur Ko Aan which is next to Pao Town.,0
328357,ChIJlYJNfHu_eS4RV-sB8imnKDI,58285ba44800d375cde692abd068cbe9,2,2024-04-23,"Very long service Ordering using the queue number, after we queued for approximately 1 hour, why wasnt my queue number called?",0
334133,ChIJnb545Cko1i0RC8i_mXOfO10,deeccbed0e00598ef4726af0543bddad,1,2023-05-14,Is this place permanently closed?,0
454562,ChIJFZKFPXJVei4R4A199cI10II,ebf33809be532d4594d6998ea42c0954,2,2020-05-14,Comfortable.. delicious food.. friendly employees.. but the cats are really annoying.. the view is full of cats..,0
57056,ChIJgyYkSnf1aS4RF0lWn9Xcg8E,bd509a576ab29071189e6a60b0e10c63,3,2023-12-10,"Burger standard, spaghetti lumayan",0
222380,ChIJqxz4iIUWei4R6at3s21-240,582d54069298f50b039a0cfe331feb20,1,2023-05-15,"Long service. Presentation is far from expectations. Just ordinary taste, nothing special.",0
155400,ChIJsfVPNZnvaS4RVYaAuLXb8qI,aa3a207286419d9aab15c36ccf180eb9,3,2021-05-14,Its pretty delicious,0
2001,ChIJLSCj9u7zaS4RCpWL6fGCUps,bda59d43f1cae2787bb14909449cfea2,1,2024-05-10,"Visited many many times and every time I order from Gojek/Grab they keep forgetting to add the chips I specifically asked for, every single time. This has been the 6th time that I order online and orders are incomplete. Shame to see a decent place have such abhorrent attention to detail when fulfilling orders. Don t recommend. Overpriced and mediocre service.",0
160045,ChIJ1x7HoSP1QS4RjGVDIOWza88,522b694610f698ad6dacce739ae69325,1,2024-04-14,"The service was not satisfactory, the others were able to break the fast on time, we thank God, a bottle of mineral water, in my opinion it was less professional, it didnt match the name of Balinese style",0
25330,ChIJIUEy_9zxaS4RvRHEUFrPFbQ,44b5970fca3c58371a05ae8860d30efb,2,2021-05-13,The place is narrow,0
307845,ChIJOfmds-AbeS4RHlyorUDHHu8,9c1360265a264acfd8dd3eb95f216f72,2,2024-04-12,"The food portions are small, the taste is ok but its cold but the rice is still warm",0
227123,ChIJS8mVmT-pei4R8z-GySKlzRA,6e1791dbf66ace91e6b812c2c3c3e8d5,1,2024-01-14,It takes a long time to use and the taste doesnt match the price,0
194139,ChIJcxilHLThaC4RzwiIa-4yb0Q,24c70b13a1f87f05e09ba963405ba75f,3,2020-05-14,"Its not clean enough, now its gone, the place has closed... its changed to a restaurant...",0
312986,ChIJI00E_eBf1i0RVcvRROtWBxw,962541284bc33abd3c3e319db6703eb0,1,2022-05-12,"SERVICE IS NOT FRIENDLY, NOT SATISFACTORY.... BOUGHT A LOT WAS NOT GIVEN CRACK & SAID IT WAS SOLD OUT. ITS BETTER TO JUST CLOSE THE SHOP.... FOR CUSTOMERS: CHECK THE NOTE IF YOU BUY A LARGE STOCK BECAUSE THIS HAPPENED TO ME OWN THERE WAS AN ELEMENT OF EMPLOYEE CORRUPTION THERE IS A TRANSACTION IN THE NOTE BUT I DID NOT PURCHASE THE GOODS. FOR THE BOSS: OFTEN CHECK THE TUCH OF THE EMPLOYEES..",0
314922,ChIJY-HcaONBeC4Rzw6M8_xZcjY,1bbaa5ba0ef7dcd19537163f0e47e07a,3,2023-05-12,"Im really sorry I gave 3 stars In terms of the location, its actually quite good, but it turns out there are some mice roaming around, maybe because there are lots of trees next to it. Then the taste of the lychee squash drink is too much soda or something, so I think it tastes too strong. And yes, there are no notes.",0
188337,ChIJ493-FR_naC4Rr3LYXVTalmU,e12160a30f3aa7ad872798852cff12ec,3,2024-05-10,"The coffee is okay, the food is delicious and cheap. But thats not the atmosphere it used to be. Even though the view is nice, the smoke from the cigarettes makes your stomach sting :(",0
376749,ChIJRzQ48jYv1y0RDatn6f0G4P4,ec4a79c91469b0bfba760cb28df95f64,1,2020-05-14,Swasanax enak banget,0
291504,ChIJw7Koxu771y0RAjuV4Txnxn8,98011eae83d00b8aefe04644c9a1d651,1,2023-05-12,Sans commentaire,0
165115,ChIJ6_MMIxixaC4R8x5l2ZoYUhI,29c6e59c68c006ea5f2c512c815ac234,1,2023-11-11,"Subscribe here, because my husbands favorite coffee, today coincidentally there is a buy 1 get 1 promo on the Memories app, plus promo writing displayed at the cashier. But today when dine in was served by 2 baristas, a man and a woman (wearing the hijab), the husband asked twice, when ordering and the order had already been made, the husband asked again, is this free ice americano, right sis? But there was no answer, and so on with a grumpy expression, and sorry, we were intending to make a video call with relatives, but the two baristas were chatting at a low volume, not to mention the noise, who knows what they were preparing, which made me uncomfortable, very different from the same the one in Bandung :( full friendly, even if there was a loud noise they apologized, actually its not a problem either, but please, with a grumpy expression, until we got home we just looked at it, once again, hey help the baristas! We buy with money, we start with a friendly smile because you know how to respect people, but you should be in the service sector, oh my There are reviews that also give up coming here because of the rude service, if not for me, I WILL COME OFTEN TO MEET YOU AGAIN. Until later I can convey my complaints directly if it is still like that.",0
441106,ChIJycBiwr5Zei4Rhd7p2_cW6Zw,8500c0751a707aaea625fab17c88a6c9,1,2024-04-14,"There are only 4 kinds of food on the menu. its a shame for a place this good. What is most disturbing is the presence of the PARKING MAN. As soon as you arrived, when you got out of the car, you were immediately asked for 10 thousand parking fees.",0
206855,ChIJdTv_rkHFaC4ReNYoZbbv9vs,e3c34d56deb92e2f33a8ec9d54f9923e,3,2024-05-08,too stuffy to hang around,0
241263,ChIJ4RXEqv2-by4RQF0EGj3x8ac,a9c394bec0a79a8151f39fcce2d8fb57,3,2020-05-14,Nice place..,0
58477,ChIJEaOOPaL1aS4R2hohwJR-yuQ,84b74f05c0977bc9366c1ca2ab76992f,1,2024-04-10,"Their food is pretty okay, the tom yum is delicious. Came when we broke the fast and there were bottles of water provided on the table. At dusk, I automatically opened the bottle provided on the table, suddenly the boss came and informed me that he had paid for the bottle. Wooooyy late, please give me a minimum of information, to prevent customer scams.",0
328467,ChIJp6Uk-1e-eS4RS525tOffueE,ab4f7a7e12ef433b75be99596024d185,3,2022-05-14,"Om Brenks Nasi Gorwng is quite delicious, just not fast enough",0
421799,ChIJA_Nt5TBZei4RP1MNEoCUrfE,04d6df433ca9224c2e8830630536c839,2,2023-11-12,A bit expensive,0
55690,ChIJI75bGO71aS4R41JcnKNtDcA,2a50ad4e2fb65c66ed66c3ddb9ab20b7,1,2024-04-10,food poisoning. long service,0
453923,ChIJ12iZq5ZXei4RgQuh1QR2C3c,f45132158c184ccea5489557e629898e,1,2024-03-14,"The staff didnt care at all and totalt ignored us, might be because we are westerner, who knows. So didnt get to order and left.",0
405957,ChIJW8kzv5T9ei4RfG0_qVeLLOo,7024e819e00f5a2d4592f9c63cd6c7fb,1,2024-04-12,You gave me a drink early The food took a long time to come,0
541,ChIJUbFWB1vxaS4Rz4bnXgpxEoc,ce89b671e2802ec815b0ce0b96c76827,1,2024-02-13,"Security is very rude, dogs should never come here again",0
445065,ChIJ3zw8hTdXei4Rzo-ev8NF0sQ,3035e47a0a8090a72c3fb12f89b1b31e,3,2023-09-14,panca panca panca,0
