,place_id,review_id_hash,rating,published_at_date,english_review,sentiment
302912,ChIJJ7A2ETREeC4RDSwAqzsuBnY,1906029bbfb053189d5708855c3f9db0,5,2023-09-12,The rice is delicious and just right... really for travelers And the price is cheap,1
141031,ChIJn0zixGrvaS4RSjGfNxt3TEQ,0fc2d05659ed1f37f752842063bb279d,5,2024-04-14,"The atmosphere is beautiful and at one with nature. For a culinary tour in the Pamulang area with an outdoor concept, this is suitable. The problem is that if it suddenly rains, there are minimal places for shade",1
192910,ChIJZ3Mz2i_FaC4Rt8Vve9X4gKs,baa57c8200feb942ccb08105be478880,4,2023-05-14,"Hanging out here or doing work for a long time is very comfortable... because its open in the morning compared to other coffee places, which are open in the afternoon or evening... its not too busy and not too quiet... basically its not noisy... theres an air-conditioned room. no smoking and smoking, the look of the place is okay, the chairs are comfortable because of the sofa Ive been a regular and he came to hang out here   the parking is spacious the toilet is clean, doesnt smell, there are tissues. There is a prayer room and prayer tools. The service is friendly, with a smile, no julit-julit... Starting from the food & drinks, they are quite delicious, varied & very affordable. The V60 is just right! Not too strong, not too cawerang. Only... the one above is noisy from the street because its also on the side of the road and not covered, even though its the most comfortable because you use a sofa so you can motah and somersault hahaha. Also, if you order cold drinks just use a plastic cup, I dont like the concept of using a plastic cup and a straw like this",1
175290,ChIJD2ct7PzEbi4R9LnSzAJVaCA,e1bffafae931297d848b135d8a2978e1,5,2020-05-11,The claw meatballs are great,1
350371,ChIJ50O4nhK_eS4Rjm0WWRh0Vwo,0a23d2541b897d3916916fd3ebb958d4,5,2023-05-14,"Overall its delicious, especially the noodle soup is really good",1
74191,ChIJbVbSLwCLaS4RUJwfviY1mKQ,1993efe6b8a99f4390732f74e1f7cd2b,5,2024-05-06,Very calm and charming atmosphere...Good place to hangover with your friends,1
383171,ChIJgY6DZTNYei4Rsbd2vr2iw1A,3bfc8428cc7aaef546de24fcc3a7d728,5,2024-02-12,"The place is comfortable, the staff are friendly, the food is delicious, suitable for business people for meetings or meeting clients",1
265277,ChIJcW4Bhct5ei4RuaTs995ab_o,e1d939b6dcaeca54413f9cf15e750b44,5,2021-05-14,"Its really delicious, Im sure, hurry up and try it if you dont believe it",1
144725,ChIJyb08Ikv7aS4RrXNsMDuupOg,2a8f8e8c43e0b82e5383e90691740224,5,2023-07-14,delicious,1
411061,ChIJZ3KLx7lZei4Rt8alzEU4jGk,a64bb4121ac5e85c52e574fe24553f9d,5,2023-06-12,"In the middle of the city but the atmosphere is relatively calm. Whether you want to just hang out or work, the place is really good. And the most exciting thing is there is coffee that you can mix flavors with.",1
350672,ChIJr3qpl24p1i0RQtImS4T72PE,c8be7609f7c8cb8935c1f5876da5011a,5,2023-08-14,"Cheap, cool place",1
322541,ChIJbVmHSyYNeC4RSAx76VMV93U,f8fb7ac60aed46532045df9dc426da89,5,2023-07-12,Can order for aqiqoh,1
369264,ChIJoS-VeHUp1y0RKxiaZV6583A,be6d28a26a0949f5cd9d9c755237e8aa,4,2022-05-14,"The cafe is very good, but the service takes a bit of time even though when you visit, the atmosphere is not busy",1
19644,ChIJOSYKdd_3aS4RX355-lz_A8E,4d43e86344501680208c8df8c95af036,5,2023-10-13,The ambience bar is good The service is also fast response,1
45246,ChIJm7zVRVnyaS4RksGGDyUgm4Y,6a8a298b2aa37713467592208605bf5c,5,2023-10-13,Good,1
247874,ChIJJbg2Ae27by4RyL4VuHnpvts,419dac9eb6a2227e48a2bf41975960d1,5,2022-05-14,Nice place and neat,1
283715,ChIJeQ-Oa5tBei4Rj_ZQOmM_HE4,271d403b2cf32a62473e1b91ff74f029,5,2022-05-11,pospit,1
406159,ChIJMYRJAfRbei4RmBYGNwixdng,6fbad972c76d926e4782e1994d516546,4,2023-07-12,One of the places to book in Jogja is to look for a sun set,1
329817,ChIJ2WHTAwcNeC4Rgk8yofta82k,4685c7ce676c0bf129d87fc9585d3e78,5,2023-05-14,"Chatime has always been my favorite calorie increasing friend. Everywhere I want to chat. The milktea and chocolate are the best! The boba is delicious, the pudding is what I like the most. Everywhere, whether in Surabaya, Jakarta, Solo, Jogja, Bali to Mojokerto, Im looking for chatime",1
8164,ChIJfaYJuYDtaS4RBjcZknTJ0pk,8d2a7471881b4532a7597740450ad60d,4,2023-12-13,The menu is not extensive,1
52315,ChIJRQSlNJzyaS4RhhbHe5b41vo,3137d8cac445ecacb53c72bd487d0e28,5,2023-05-10,"This green terrace has many restaurants, ranging from pizza, duck renon, burger king, meatball shooting range, rice bowl, aw, food hall, Starbucks, and there is also a childrens dental clinic here which is very unique and cute",1
34514,ChIJHUV1YBb3aS4Rsvdz7XS6_L8,c5ee3977b59380aafc8c30395c5d9c4f,5,2022-05-13,Comfortable if youre going to hang out,1
192031,ChIJlUoaCTJvaS4RP0Mwl8YO02k,d07308b123d2b9467e3ec5643f95e09b,5,2021-05-14,Good,1
153273,ChIJI1kK0eP7aS4Ru7asfajmRtw,fdc1598a7620f80bc4de5f1301898e59,5,2023-07-14,"Friendly owner, good service, great coffee, comfortable atmosphere. The price wont burn a hole in your pocket.",1
371639,ChIJvXCvtBxXeC4RdSL-SsfIpV8,59a54e734c0aee430676b2fe8e581292,4,2024-04-30,Comfortable place,1
72079,ChIJX9Q8fkDtaS4Rd0jejuahz3w,24c92d7592a1695c7d4311f36159bd30,5,2024-03-10,One of my favorite places to dine... Acehnese noodles are the best but theyre only ready at 09.30 if you want to order Acehnese noodles,1
268228,ChIJw5T7FyKNei4RpA3Ot2EGAz4,175b5dac7ba2c87b782c9d0979a34609,5,2023-05-14,"God willing, it will be successful and booming, cafe theme + homemade music + special menu. Hopefully we can have a branch in every city. With Allahs permission, Amen.",1
342510,ChIJLfCq5Pa-eS4RVl5WnW77ILE,ccb0d489d1e533e8c35bf332755f42a2,4,2023-09-14,"It has been an ice puter that I usually buy since elementary school. Since his father was still selling carts around Perhutani. Now the place to eat on site is quite spacious and there is a choice of meatball menu too. What is always a favorite is the original/vanilla ice cream. There is also chocolate flavor but it doesnt match the taste. The taste is still the same as before, the price is 9 thousand/portion",1
441252,ChIJQSjBxCRYei4RgOaAeBW-pA4,eeea53f5422c62af25b8cc9cfcc6f2b0,5,2023-06-14,"This matcha is really delicious, matcha lovers have to try it, the place is also nice, the waiters are friendly, its great",1
175096,ChIJ68ksH185by4R7txprQjUgS0,3286a2cb73aa07d84fc2c94a9d5ef773,4,2021-05-11,Mayan is just passing by hehehe,1
204204,ChIJy7O3BmxJaC4RCScsznEPUjs,38089c1e561728a25d3e92e01e4c14c4,5,2023-05-15,Mantabbbbb,1
146197,ChIJgazcsMsjQi4RpGoMkMhqs14,a737807d4015bd1174619b1ef14f6faf,5,2021-05-14,Siplah,1
49899,ChIJowjmGsHwaS4RuNxIYGDTZI0,e4eff463f555e9ce5c2fd30d5fe00d4d,4,2024-05-06,"The room when you go up the stairs is hot but you dont feel the AC at all, the AC is cool when the children are playing, and the breeze is cool when youre outside.",1
153989,ChIJWS4uD7vlaS4RTeId0x-K9bI,3853f6737974a9de00334e27a1a1342f,5,2023-05-14,The coffee is really bitter and delicious,1
426120,ChIJQeuAkTP3ei4RZw0B3uct7kE,5e1f49966acb9763407b7596081e28c3,5,2023-07-12,"OK place, OK food, OK drinks. nice for hanging out in the afternoon. I suggest adding a snack menu because its already really delicious!",1
57282,ChIJxVJ-aGH1aS4Rx6ZUSsNwyVo,fa3699583f949b4d40ae8d4b8241a598,5,2024-02-10,Cozy place for WFC,1
48943,ChIJ93ptFyD3aS4Raz2T9lHki2Q,e033309cecc9084850504830978d342f,5,2023-10-10,Fun experience with family,1
182278,ChIJtfP6pzbFbi4RL5kZ1be341A,f56bcde9df51ef718c590b809709fd21,5,2023-05-11,Providing quality tasting food at affordable prices. Very friendly & satisfying service.,1
361879,ChIJKVe8HpUNeC4RhNiqgnwadzM,19c6a6188d91f8f4e5d67bfa9487f6f5,5,2020-05-14,Good place for cheap coffee,1
210085,ChIJt1fy_CFJaC4R9QslMQJAKBA,986f725596db0a137d6a6e355a14748d,5,2021-05-15,Often full during the month of Ramadan,1
413244,ChIJy0-N1Vn1ei4R0Ub6z4ocafE,81cdf0edc5cc6b97876e1c36663fb501,4,2020-05-12,"The food is delicious, especially the green chili sauce. Excellent.",1
245756,ChIJgz2Zn2gXei4RdcmhMd2vomM,7bf3fe8001975bcb8bb1031d82ed5d86,5,2024-05-07,Excellent. The best place to hang out,1
370969,ChIJR2DX_kEp1y0R4YsORgC2JFM,f9a7713c6b083cf0e380618076019e67,5,2022-05-14,Good service,1
433673,ChIJGeQqyO9bei4RkD0KrEsxGYM,3ab506fa804ab39dcc0cffafef06e9cd,5,2023-05-12,"Free fast WiFi, the food is delicious and deliciously spicy, the service is delicious and friendly. Suitable for a casual meal while drinking coffee. Lampung Coffee and SiDikalang Coffee are really recommended. Can rent motorbikes and cars too",1
383337,ChIJQd4U18VZei4RY_r8hmne-pQ,25559405f9055109735be882c1c70fd9,4,2024-05-08,"Ample parking Comfortable place, there is live music Delicious food",1
62718,ChIJ801wIyb0aS4RLceC1-Ez7HY,6ae96e5847fabb539e2032489bf8303f,4,2022-05-10,Not bad for hanging out and relaxing with family/relatives,1
276669,ChIJvbCmUUWLcC4RuJbILFSi9EA,a23ec76f1bd736106cfff5d680b0b191,5,2023-09-11,The place is nice,1
362016,ChIJ9XIyEfz71y0RS9sg1tIgAVU,eb0d4bfd3fabfd5edbc6648d76ce6b93,5,2023-05-14,The coffee tastes really good,1
196992,ChIJ4TTVr8mPZS4Re5wRBzrTNp4,e3de9de348cc7efe70ead2cb72e72731,4,2023-06-14,"Standard mixue product like the others. Subscribe to milk tea products wherever the mixue branch is hahaha. Milk tea with less sugar is the best. The service from the employees, the cashier is not friendly, beb. Lack of smile. Smile more, dear brother, because thats a crucial thing in the hospitality sector In terms of speed of service, I think its okay. Many people have been complaining for a long time. Maybe thats because when it first opened, the public exploded out of control. As a result, employees are overwhelmed. But on a normal day, its just normal. BTW PLEASE MAKE CUSTOMERS/CUSTOMERS, if youve finished your snacks and dine in or drink on the spot, when youre finished, get used to tidying up yourself. At least dont mess up the cup marks and tissues, stack them like that, bro, in one place and neatly. This is everywhere everywhere This isnt a problem of theres an employee who will clean it up oh, its already 2023 bebssss. Get used to cleaning up the mess Tbh, when there was a mixue at the beginning, the mixue party had a self service sticker on the table. Its a shame there isnt a Banjarsari branch. Thats a good movement for human consciousness to act more cleanly.",1
343944,ChIJOUl3cLh91y0RlsanC9ji6_w,550c515bd68d50973a1f45588004fa22,5,2024-04-14,Excellent,1
445081,ChIJ3zw8hTdXei4Rzo-ev8NF0sQ,a849d930e64e9a83ef4860d086f27f48,4,2022-05-14,The place is spacious...the service is good,1
226985,ChIJkymngwgXei4RsuriAuS1Dbk,99e4aac5fb797c5434c82592cd987a9d,5,2024-05-13,"So its a cool place to hang out, the food is affordable but its all delicious, huhu love",1
17538,ChIJD0GGnUjyaS4RyweC8oBeiio,36f54f0236904557d534f88fd7d4a7a6,5,2024-04-13,Good place to bring friends & relatives to hangout & eat,1
194860,ChIJTd3XEoePaS4RVMx8DjoZI3c,2281b9861b2a388180747716188d861a,5,2022-05-14,"In my opinion, this is the best nongki place, really cool...",1
305695,ChIJkw8xxeqt1y0R1F8jFRcSwZo,e3091c730777b83b322afaf20454229a,4,2023-11-12,"Actually, the food and drinks there are quite good, but there arent many varieties and the interior is less attractive",1
402690,ChIJN7w7N1hfei4RCOdQHUuTwzc,c7bad921d989d8b20e498fcc688de05b,5,2023-09-12,"The food is delicious and the price is cheap, the place is also nice and comfortable, the main thing is that the rice field coffee is really good",1
84254,ChIJwQHuQRGLaS4R5wTy8kPqkkQ,08772ca684029423023cc0c504f667a9,5,2024-01-10,"Of the dozens of Sbux outlets that I often visit, this is the best",1
435874,ChIJYZwlJfpVei4RmHJOsDMO0xU,9aadfd74749e83868ec23e3119944ebe,5,2023-05-12,Recommended for hanging out with friends,1
8375,ChIJq_JUWqbxaS4RU38wowQuzT0,2471b6d5c1e08ec8292bca4328fa522b,5,2023-10-13,"When I first arrived here, it was a bit difficult to find the location, checking on GMaps it turned out to be next to Setia Mitra Hospital. When you first entered, the service was good and smiling. Proceed to the direct food ordered. The Karage Fried Rice (+-50K Including Tax) here is delicious. The portion is filling, the salad is quite tasty, but the karage is slightly undercooked, maybe using high heat so it only looks cooked on the outside. Its recommended Then onto the drinks, there are lots of choices but non can also be an alternative. I have a suggestion, the sweet iced tea has too much sugar, maybe you can give the option of reducing the sugar. Thanks yeah",1
18408,ChIJ92Db3bTtaS4RJr09t228w4M,47f5fd90293682cace2cdb98b4632f82,5,2024-04-29,The best for nongki food is also very endulita,1
40620,ChIJBWQF0uv1aS4RVHhXuVsrhhY,c58bfdda43ce772ef278d3124fab67e3,5,2023-11-13,The juice is delicious and refreshing. There are several fruit choices here. The service is also very friendly. The price is also affordable and marketable. The glass is also quite large. Recommended!,1
411087,ChIJZ3KLx7lZei4Rt8alzEU4jGk,1a15ba84d80a9c0fd1a283a0329129cf,5,2022-05-12,"Cool, comfortable, not noisy ~",1
77548,ChIJJXCLwa6MaS4Rf9SW07MxKnA,2e2c3abfcaed7bb588a94062b1b97633,5,2023-05-10,"Cozy place to enjoy your time with family, friend or partner",1
49181,ChIJadVPFf8dai4RRM83ZusjgqM,af9ab9318b6451f1a43d48588f375e7f,5,2024-05-03,"Such a lovely cafe in Old Town! The vibe was vintage and posh perhaps remnants of its colonial past. But the food was nothing colonial. They serve one of the most interesting local cuisines from a local sweet and spicy salad to a coated shrimp that were all delicious. Surprisingly, the price was not too bad. Inside the shop, you ll find the most creative interior. Definitely would come back.",1
224792,ChIJveXksFzraS4RpPU_CbHj3cA,d45d0ee734a70e756342b9a8541f5b4f,5,2022-05-15,A place to gather before trabas with friends,1
246999,ChIJd2GPszcZei4RflP3QjpIsFo,0a31512c263d7210b55b13c1b0286b61,5,2020-05-14,Cheap delicious,1
127771,ChIJWeUxWJgAQi4Rw1oOUFLw8yo,91a1276ae6d19a2d8ba4297f8116a397,5,2020-05-10,"The noodles are really delicious, different from the others, great",1
396715,ChIJc7EKOQtXei4RMb-mKjVE6Uw,1f5f211e09178d90fd2f4c5d1908d652,5,2023-11-12,Jumbo iced tea close to home,1
336129,ChIJC3MPBJK9dy4ROCqrvRCdFRs,207411aff2705ca7d4c51d94e5b2d574,5,2023-05-14,"The chicken & beef kebabs are really delicious, the spices are delicious",1
377397,ChIJf_mp7gtb0S0RwpTtPKgrWw0,3f37afbe4d1cc872e18b9641fedc2b8f,4,2024-05-13,"This is delicious food together, snacks together",1
293053,ChIJj3E1isT51y0RCRigxgl0oS4,9845d6451142f853094dbef923523e8d,5,2022-05-12,The service is fast,1
4266,ChIJ17qVHpvzaS4RsmgLU5mO3Xk,8541dc0f004ecde294136bb7fc536318,4,2024-01-13,"When its hot, its helpful to have a late lunch here.",1
283956,ChIJkxJFZJ2xcC4RaNu8XmZCO7Q,5fa67f92aeeb601023be472c79213f88,5,2023-05-11,"The food is really delicious, I swear",1
389749,ChIJJ2uUkbJXei4RaN9ptp7CJi8,bfdb2f2c03d75af4cac1ac3f6f436e84,5,2024-02-12,"The place is easy to find, visible and easy to access, spacious parking for two-wheeled vehicles. Its true that F&B isnt just food. There are desserts if you want a sweet snack, there are savory ones too. Free wifi but you have to log in, lots of tables and chairs available, you can hang out alone or with a group if you want. there is music, air conditioning. The service is also friendly, to dine in it takes a while, around 20 minutes",1
50789,ChIJZ9_PulT0aS4RLzg3hqmhhtI,8b526c905a442404ef9d03412216e2a7,5,2024-04-10,"The grilled rib soup menu is delicious and tender, the others are also delicious. Standard price. Also given free ice cream",1
246312,ChIJbRnobum_by4R188pXnbefRo,b75a1158437c7da10b045eb981ffdcb5,5,2023-07-14,Excellent,1
254519,ChIJz_zO672Nei4ROyAUrO-u0Xg,28db2c746a52c070e35757560c774a4b,5,2023-09-14,Best coffee in Indonesia- from an Italian,1
372864,ChIJ17i0W1oA2C0R3uxxJSl4u_Q,485e089859190d6b70bc75c708a728e9,5,2022-05-14,The food is delicious. So I always want to come back again,1
142727,ChIJcUM09ablaS4RFw7ZPYitt5w,1a658bb6c62b010cbd3b0efd51a42969,5,2023-09-14,"Suitable for hanging out with young people Delicious food Affordable prices Ample parking, there is a prayer room, there are toilets Maintain the quality of taste, great",1
146755,ChIJ1W8-VdTvaS4RPaAmb_VcHi0,c88f60d49ac28a59f7c331860e964ccc,5,2022-05-14,Nice spot,1
294113,ChIJi-w8dWCHeC4RcJMHKMb5nEE,060566f37bf43b75e8f6c30814aa5372,5,2022-05-12,A place to hang out while enjoying Live Music,1
447858,ChIJn8CO6nf7ei4RbiwezbJXKzk,b6a1796695780915b6c663f12257f6aa,5,2021-05-14,"Aholaa is great, many people find the place comfortable too. Suitable for all ages and definitely swegerrr:v",1
175834,ChIJ-S5pk-UVby4R3cL8bS4Z-V4,294312dfd5292f2f41d2f1b3c3f0d403,5,2023-05-11,The menu is delicious and delicious plus the air of cigugur semliwir..cute,1
49838,ChIJx3h1Cf30aS4RR9seXHckR7w,4c510234d64e22fefa917b495d57017c,5,2024-04-10,Great,1
172365,ChIJ1e1skruxaC4RGX_3z0pLGEE,41eda4ee6b5d287f4ed33e5e8c17beca,5,2024-04-11,"I really like it, the food is delicious, especially the chili sauce, the service is really friendly, the place is comfortable, the only thing is, its a shame that the toilets are combined, hhe... its a success and makes Mars Coffee",1
76999,ChIJ0ZJjQB73aS4RxPH-Hdmq-jY,2a8363169e703c880a5371a11d568cff,5,2023-08-10,"Always love eating here..the food and service are really good. My favorite is ms Tati, she is helpful and always give the best service.",1
255686,ChIJf37swmCPei4RahYHQsWrRx8,9f4196f2aa18169a6600e5002efc05b0,5,2024-01-14,It feels amazing!!!,1
354483,ChIJB4s2x_cp1i0R19WwQSYNK_0,229818344c3942a78adc10e3dba96954,5,2020-05-14,Simple place but have a nice taste,1
81128,ChIJe84i8dSKaS4RTKmXirjNsck,17b94b56b7b6113ffd0f4bd10c2464cb,5,2024-01-10,"The quality and taste of food was excellent, the service was good as well (they gave free ice tea refill eventhough we ordered ice sweet tea). One minus point would be considerably long cooking time and a waitress that cannot explain the menu, otherwise everything was perfect!",1
331743,ChIJnd9i5NHl2S0RH69Qg1nGGz0,56d38b3c36b61e9533fd74231d27d2b6,5,2023-05-14,The menu is large and delicious,1
333247,ChIJeeo6T7G_eS4RG0oGZpu236U,c1aafc6ecc76579ef86f27b9b2932372,5,2024-02-14,"The menu is complete, really like the service",1
382201,ChIJpdXet1zh1y0R36-_A-OX0Lg,8e1dff56cf3d360f570174178fbf9de3,5,2022-05-14,Sidoarjo Lintas Nusantara Basecamp is open to motorcycle taxi friends throughout the archipelago,1
137884,ChIJU0u8_w_1QS4RuwcrglBf-sk,96583af26673fb9719a122ddb6fce27f,5,2024-04-10,Its delicious and chewy with chili sauce. Those who buy queues must be patient.,1
270155,ChIJLSQZhazrei4ReaycsDEG6Tw,f908072c8fccb0de50acb523901aee08,4,2022-05-14,"Recommended for the taste of the food. Not too cheap not too expensive. The menu is varied. Only the service took a long time even though there werent many people. Please improve, sis.",1
190468,ChIJa69c39pzaS4Rbki2zTyibks,18fc605df65a11969881931e40a7ba11,5,2024-04-30,The food is delicious and fast,1
363836,ChIJq652jAGDeC4RTma4Kl_4pmc,c817fc49b14ed4bc7b9cb1604cd08219,5,2024-04-14,"The service is friendly, the food is cheap but the taste is special",1
404614,ChIJzfDAL5JXei4RB_2bokRgwJ0,d1de5dd39110ef0e4d05311e25cef175,5,2023-11-12,"Came here twice, the first time was too early so it was still closed, the second time finally finished... opened, ordered fresh juice which was really fresh, the atmosphere on Monday was really cool, comfortable and made me feel at home, I happened to meet the owner and had a chance to chat lightly... it was fun. .. For those who like a calm, relaxed atmosphere, need inspiration, it seems really suitable to come here.. the location is also not far from Taman Sari",1
318362,ChIJTS5rRENFeC4R52rd4J7zvXc,630ec387cf57ae78f9030b00e1994608,5,2023-05-12,"A favorite place to eat soto. The place is comfortable, clean and doesnt drain your wallet at all. And it feels like its guaranteed to be worth a poll",1
357566,ChIJTQ84ceDR1y0RuGY4ot94Ot4,c06c0b33102d58d5a26659c64460c425,5,2024-02-14,"comfortable place, cheap prices",1
154438,ChIJjWh22VflaS4RfT-Dx4Koba0,1c3675518e64fada84ba9bbe73a7e66f,5,2024-01-14,"hidden gem! The atmosphere of the cafe is calm, good for hanging out or just meeting up. maybe it could also be made more different than cafes in general, overall everything is delicious and worth it to come here often!",1
283860,ChIJPaWM5vEvei4RhmWD993NPFg,3e39032911c253a6438ef3da11b98994,5,2023-10-11,"The restaurant is comfortable and nice, the food is delicious, cheap, the service is friendly and fast Kid-friendliness: Children toys",1
265686,ChIJp6x3YxAfcS4R7si_mEmy3XI,bbcc8ea36915b90998d1025fc1e9c6f3,5,2022-05-14,All kinds of frozen food are available and the prices are affordable,1
210746,ChIJhWAFOprEaC4RZmHTLF9KbWs,93e4dc144d47eb127ea59336deab242e,5,2022-05-15,Good,1
319125,ChIJj6Oa5jANeC4Rv8PLYHGWKO8,9007a7f2a12d01f68fde3aae4a6728b2,5,2022-05-12,"Great bro, really recommended for those who like hanging out and playing games",1
375606,ChIJCUlDrIpF0S0Rv0EPzeokEGg,0a14f0aceb5dd8cd0407242621523070,5,2021-05-14,Cozy place,1
462338,ChIJ0ZWBLQBXei4Rx1v20I1L8vE,67c0c7500c15c6d22e30aa6ecccddb1a,4,2023-10-14,"The place is ok, not even too busy. Good standard food and drinks. When I arrived there was no live music, there was coffee and other traditional drinks.",1
162730,ChIJ8-mySSnxQS4Riy1m6usgzLs,1b98da3d4a19941e880b95e66f515e42,5,2023-05-14,Sip,1
170449,ChIJ3dJ03KMWby4RChFi6yTv8yU,178b7aa94dcd0ff3838332bec3dc294d,5,2022-05-11,mamtaps,1
24288,ChIJC_-10RnzaS4R6cqMf-vOb58,59166ed42bcad5207f75c2623f12d7a5,5,2023-05-13,Excellent,1
103361,ChIJCcbMeFD0aS4REj1YXlgzJ-0,7861bf34b15dfbf4d7f92a12c6f5aca5,5,2020-05-10,Very cheap,1
320641,ChIJ191xlXX71y0RnjQ1EWcXfXQ,5302e82995684dc686efdfd074992cb3,5,2020-05-12,"It tastes delicious and cheap, the portions are also quite large",1
381909,ChIJrzSfemH71y0RDKi-IbwYN0s,66a18486961464c7269d02fca6b22f94,5,2023-05-14,what you have been waiting for is finally open in Sby    the mentai cheese dumplings are a winner,1
140998,ChIJd4OXx-2LQS4RsUChK2e7HHY,d7d91380bd2c7a856d44fc4e32c366f5,4,2023-07-14,The place is unique,1
169977,ChIJd_BKc-U7aS4R9E00-lmKM84,1d4a325145701aa536d587cf29832395,5,2024-02-11,"First meal at Kebuli Gaza. The chicken is great and easily comes off the bone so you dont have to bother biting into the chicken meat. Eat bully aya. at the place 15 thousand / portion, if you take it home 20 thousand. If you think the goat is 40 thousand at the place/bring it, there is no promo",1
369208,ChIJtV3_KNpb0S0RpRSs9UHvGtg,641c63943e3aeb31a83d191940523633,4,2023-10-14,Nice food. Great staff,1
352879,ChIJK1W77PWjdy4RQrs7YeW-zzU,d2b267f17242428956e279c628fabade,4,2023-07-14,The place is quite comfortable. You can choose indoor or outdoor. Standard food and drinks.,1
396228,ChIJEZdAS1pXei4RxRUwcMJUKhk,1ec6af3709ebaea86c16b6f1449e1e7d,5,2024-02-12,Recommended for working,1
90197,ChIJ5RZkW7r5aS4RbGhUVKn03yI,3fb1babeb29dd03597bee46aef463db1,5,2024-04-10,"The place is really nice... comfortable, clean, and the price is cheap but the taste is really delicious. Its really worth it. Champion!",1
370124,ChIJ23uoiOWG1y0RzDkCD8d89ms,9af263e58323c4a86533fbbf87725b80,4,2024-01-14,"The portion was quite tasty, but it was a shame there was no chili sauce on the table. Even if you ask, give it",1
216452,ChIJXZx7_T5JaC4RYadWR8HB3rM,3186cc61c60acf4cf3d7c53875172a73,5,2020-05-15,Great,1
18691,ChIJPeNhiJrzaS4Rlywkhq11hm8,4dd10fda5d5616195e5f7add78bea0fd,5,2023-05-13,"The tomyum is really delicious, the sauce has a savory and sour taste, really perfect for my taste buds. Its also suitable for those who are not feeling well, you can try the tomyum soup here to make your body fresh. The portions are large so its filling. Its just that the cooking process takes quite a long time, 15-20 minutes, but its worth buying. 5 stars for the friendly chef and lady who looks after the front cashier. As for the room, because only 2 tables were occupied, the table at the back felt hot because the air conditioning was turned off, when someone was coming home, the air conditioner was turned on so it was cool after half an hour of me sitting there.",1
205062,ChIJc_1V5W-NaS4RkFs9K7XX-aQ,b33195720fe4545ebf16e3738da5abfb,5,2023-08-15,"The place is comfortable, clean too, close to places where you can stop by",1
430716,ChIJqxyzH-dfei4RMvLhmOfC7Io,935af4ca098f2bf8a536d730dbe33848,4,2022-05-12,Siippp,1
427269,ChIJ59pnxYb3ei4RCYiLWzEGHQY,798c9b85623b86efa51cd95f1c849cc7,4,2022-05-12,Susana is comfortable,1
155399,ChIJsfVPNZnvaS4RVYaAuLXb8qI,7c6923c5b6c3ef7ccfbb4538844401b3,5,2021-05-14,Excellent,1
364828,ChIJJeSwiGdXeC4RsXMbQ0B1qbY,75c4b46cba6d3babf9be84858859a351,5,2023-12-14,its only good in the afternoon.,1
400629,ChIJPc4A3ZhZei4RG7sqYDZsRFY,7f1573deb4a33ba611ddcd4824315082,5,2024-03-12,Bayus spare rib soup is really great...,1
136839,ChIJPyFUEfH9aS4RbHTCeyEt-ts,2e61c490ee8c51b44f38f8d8c0c4954a,5,2024-02-10,Ok,1
234086,ChIJ3YO5DYChei4RIQTE6GhW7KA,d9a6573d73d8e870ae5cb54ba2886169,5,2024-04-14,Comfortable place,1
335240,ChIJD3oi4A2_eS4RmUEeSXF4RRU,d6b30caa7b6bcefbd71859cee057144a,5,2023-05-14,"Like CFCs in general... Clean place, complete menu, cashless",1
375686,ChIJrVWb7E_EeS4RrcmCjGI_ywk,8772388e0d7a3f13bd4e37919d4b15a8,5,2020-05-14,The menu is varied,1
58808,ChIJJ8rhh231aS4ReWiwWDdGFU8,64fae22c1c83dec7b4573068c48692ed,5,2023-10-10,Neighborhood,1
219903,ChIJZS_xVUZJaC4Rg-m0ZPP6Onc,b34221270cac3f42e3d5fb18a2e0f3f1,5,2021-05-15,Mantull,1
333401,ChIJJcZjl5391y0RYqRRu1GjOCU,c87f0b7f77bc41a2c44634e591b84813,5,2023-05-14,"The kulo shop here is inside the Griya Babatan Mukti housing complex. Personally, I cant drink coffee, and there are lots of non-coffee menus here, one of which I tried this time was Cookies n Cream. The shop itself has outdoor and indoor seating. If you have a habit of smoking when drinking coffee, this can be done freely and relaxed here. Indoors, the AC is also cold and the place is comfortable with background music that is not too loud. I can also enjoy the drink itself for quite a long time because its not a drink with just ice cubes. Overall I can enjoy the atmosphere and drinks here. Parking: Ample parking so you dont need to worry if you use a car or motorbike. Kid-friendliness: There is a non-coffee menu that children like.",1
405176,ChIJ83FQBmJZei4RGDXOV6dJcTs,ef3de3026735edeca3543aa938f9d0f2,5,2024-01-12,"The place is comfortable for hanging out with friends, the food is quite good, the atmosphere is good, there is good wifi while doing assignments",1
16198,ChIJR2q7tKPzaS4RPvT3C1YwwIU,771b1c0f05faabcbf4d53c8e59ac2533,5,2023-05-13,coffee and mocktail,1
235994,ChIJqZLstn-pei4RZET82bMSY_o,0a75d9f183c14a87d4a43172bf0317ed,5,2023-07-14,Nice place,1
346133,ChIJIxvNKejteC4RgZ_WRzYA938,563f24d3f082f52b7027a30f825e291c,5,2023-07-14,Jan Josss old feel,1
293665,ChIJS0BiC6z51y0RDOT9o3gmZ5g,d8ef690dcd4815b411b8cff1657252a4,5,2023-11-12,Its great to eat,1
121808,ChIJ5YKlxTQHQi4RjYVQEZmqVzQ,852f59ba917daf622e780ac4a5483699,5,2023-05-10,Fun place to hang out and lots of seating options,1
